연번,호선,station_name,층수,형식,지반고,레일면고,선로기준정거장깊이,정거장깊이,비고,위도,경도,station_depth,underground_floors,is_island_platform,is_side_platform,is_transfer_station,line_1to4,line_5to8,risk_area_count_500m,risk_area_count_1km,nearest_risk_distance,risk_weighted_score_500m,construction_count_500m,ongoing_construction_500m,total_construction_amount_500m,avg_construction_amount_500m,subway_related_construction_500m,large_construction_500m,construction_density_500m,water_building_count_500m,total_water_output_500m,total_waste_output_500m,avg_water_output_500m,large_water_buildings_500m,max_water_output_500m,water_building_density_500m,road_construction_count_500m,ongoing_road_construction_500m,subway_related_road_500m,communication_infra_500m,water_sewer_construction_500m,major_road_construction_500m,avg_construction_duration_500m,long_term_construction_500m,road_construction_density_500m,comprehensive_risk_score,underground_activity_density,ground_disturbance_index,infrastructure_density,risk_level,underground_risk_score_norm,subway_risk_score_norm,construction_risk_score_norm,water_output_risk_score_norm,station_risk_score
104,4,길음,B2,섬식,135.62,120.69,14.93,13.83,,37.604087,127.025353,14.930000000000009,1.0,1,0,0,1,0,0.0,0,3435.767956685864,0.0,4,0.3636363636363636,0.0,0.0,0.0,0.0,5.092958178940651,0.1088082901554404,0.0153686498718841,643.89,15.341904761904765,1,137.3,53.47606087887684,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.078872,579,472.5,267,Low,0.0,0.0444444444444444,0.0727272727272727,0.0413923133424415,0.1601947043580537
105,4,성신여대입구,B2,상대식,131.18,118.07,13.11,12.01,우이신설선환승,37.592782,127.017338,13.110000000000014,1.0,0,1,1,1,0,0.0,0,2216.429077156394,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.077720207253886,0.1517469329363885,-3.72,212.076,28,254.14,38.19718634205488,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.22245600000001,563,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0764890467300915,0.1840001778242874
106,4,한성대입구,B2,섬식,140.1,125.2,14.9,13.8,,37.58838,127.006751,14.899999999999991,1.0,1,0,0,1,0,0.0,0,1260.7570507934386,0.0,2,0.0,41.2,20.6,0.0,0.0,2.546479089470325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0,0.0162457912457912
107,4,혜화,B2,상대식,128.26,114.28,13.98,12.88,,37.582116,127.001759,13.97999999999999,1.0,0,1,0,1,0,0.25,2,442.66568685188446,2.259041144823586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704663212435233,0.1422270327100184,3036.74,41.70027972027973,27,282.59,182.0732548971283,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.54262800000001,676,472.5,267,Medium,0.00625,0.0111111111111111,0.0,0.1708977846511805,0.3811559262699083
111,4,명동,B4,섬식,137.46,117.89,19.57,18.47,,37.561055,126.988271,19.570000000000007,1.0,1,0,0,1,0,0.0,0,1094.0739701842197,0.0,11,0.7272727272727273,676.6657958100001,61.515072346363645,0.0,1.0,14.00563499208679,0.61139896373057,0.0526704686799003,2208.31,9.357245762711864,0,39.8,300.4845325574984,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,82.391662,777,476.5,267,Very High,0.0,0.0444444444444444,0.3454545454545454,0.2213564774701567,0.7542690023365036
112,4,회현,B4,섬식,142.0,118.81,23.19,22.09,,37.559698,126.979565,23.19,1.0,1,0,0,1,0,0.0,0,1458.829848730741,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.4430051813471503,0.0844111812675916,3176.36,20.696491228070176,12,164.9,217.72396214971283,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.65782,704,472.5,267,Medium,0.0,0.0444444444444444,0.0,0.1758054542049139,0.4018191169452049
114,4,숙대입구,B2,상대식,118.14,104.15,13.99,12.89,,37.545124,126.971952,13.989999999999997,1.0,0,1,0,1,0,0.0,0,2730.841025104809,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.1450777202072539,0.0127264327373517,533.95,9.528214285714286,0,27.77,71.30141450516912,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.05671600000001,589,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0526013843148685,0.1194258475020118
115,4,삼각지,B2,상대식,112.01,99.02,12.99,11.89,6호선환승,37.535057,126.973354,12.990000000000007,1.0,0,1,1,1,0,0.0,0,3292.0719488336795,0.0,2,0.0,0.0,0.0,0.0,0.0,2.546479089470325,0.2435233160621761,0.0499080423527514,1848.32,22.26053191489361,0,51.0,119.6845172051053,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.368498,627,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0978104528049758,0.2307618979657951
116,4,신용산,B2,상대식,111.39,98.06,13.33,12.23,,37.52919,126.96858,13.329999999999998,1.0,0,1,0,1,0,0.0,0,3376.8387892255355,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601036269430052,0.0946156060630272,3160.84,28.53913669064748,4,206.59,176.98029671818762,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.743388,672,472.5,267,Medium,0.0,0.0111111111111111,0.0,0.1515730776686774,0.3364887658802519
117,4,이촌,B2,상대식,114.24,101.38,12.86,11.76,경의중앙선환승,37.522525,126.97335,12.86,1.0,0,1,1,1,0,0.0,0,4206.579260069975,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347150259067357,0.0265838813306298,828.25,21.43423076923077,0,63.92,66.20845632622846,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.172916,585,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0537663024124552,0.1341650681276532
118,4,동작,고가,상대식,105.43,125.23,-19.8,-20.9,9호선환승,37.503567,126.980171,-19.8,1.0,0,1,1,1,0,0.0,0,5393.867213284339,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2,534,472.5,267,Low,0.0,0.0444444444444444,0.0181818181818181,0.0,0.0295378022650749
119,4,이수,B2,상대식,114.34,99.69,14.65,13.55,7호선환승,37.487521,126.982309,14.650000000000006,1.0,0,1,1,1,0,0.0,0,6407.940612178052,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.2279792746113989,0.0996715474619999,2842.59,47.48772727272728,7,168.0,112.04507993669432,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.785784,621,472.5,267,Medium,0.0,0.0444444444444444,0.0,0.1092169406911329,0.2557783998070261
121,4,남태령,B3,섬식,156.71,119.5,37.21,36.11,,37.464339,126.989081,37.21000000000001,1.0,1,0,0,1,0,0.0,0,7283.457851542086,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0155440414507772,0.0003362995269625,9.34,2.35,0,2.38,7.639437268410976,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.20282,540,472.5,267,Low,0.0,0.0444444444444444,0.0181818181818181,0.0052934469925799,0.0411472939647104
122,5,방화,B2,섬식,116.05,104.77,11.28,10.18,,37.577669,126.812822,11.28,1.0,1,0,0,0,1,0.0,0,4683.358394249205,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
123,5,개화산,B2,상대식,109.7,101.52,8.18,7.08,,37.572458,126.806838,8.180000000000007,1.0,0,1,0,0,1,0.0,0,4582.250959801322,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518134715025906,0.0017995602347036,51.45,3.7725,0,4.0,25.464790894703256,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.96509,553,472.5,267,Low,0.0,0.0,0.0,0.0178710105790981,0.0391943754746129
124,5,김포공항,B3,상대식,113.57,93.26,20.31,19.21,"9호선,공항철도,김포골드라인환승",37.56217,126.801273,20.309999999999988,1.0,0,1,1,0,1,0.0,0,4281.238521498617,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
125,5,송정,B3,상대식,112.62,89.72,22.9,21.8,,37.561411,126.812052,22.90000000000001,1.0,0,1,0,0,1,0.0,0,3432.45256427123,0.0,2,0.1818181818181818,57.4,28.7,0.0,0.0,2.546479089470325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.45,535,472.5,267,Low,0.0,0.0,0.0363636363636363,0.0,0.0265840220385674
126,5,마곡,B2,상대식,106.57,96.11,10.46,9.36,,37.562182,126.82693,10.459999999999994,1.0,0,1,0,0,1,0.0,0,2560.3723236546684,0.0,4,0.3636363636363636,0.0,0.0,0.0,0.0,5.092958178940651,0.0362694300518134,0.0111389081618464,467.02,33.35857142857143,1,112.4,17.82535362629228,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.04340400000001,551,472.5,267,Low,0.0,0.0,0.0727272727272727,0.0158027794045532,0.0878264125439393
127,5,발산,B2,상대식,108.92,95.95,12.97,11.87,,37.562182,126.82693,12.97,1.0,0,1,0,0,1,0.0,0,2560.3723236546684,0.0,4,0.3636363636363636,0.0,0.0,0.0,0.0,5.092958178940651,0.0362694300518134,0.0111389081618464,467.02,33.35857142857143,1,112.4,17.82535362629228,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.04340400000001,551,472.5,267,Low,0.0,0.0,0.0727272727272727,0.0158027794045532,0.0878264125439393
128,5,우장산,B2,상대식,122.57,108.02,14.55,13.45,,37.548864,126.83633,14.549999999999995,1.0,0,1,0,0,1,0.0,4,888.0897007695913,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621761658031088,0.0120597964409969,505.63,21.067916666666665,1,101.9,30.557749073643905,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.051126,557,472.5,267,Low,0.0,0.0,0.0,0.0247453207480352,0.0542709875496682
129,5,화곡,B3,섬식,125.12,105.12,20.0,18.9,,37.541585,126.840436,20.0,1.0,1,0,0,0,1,1.0,4,328.3483226646135,12.18218496607257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.006463629206159,271.0,67.75,1,101.9,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.6042,537,472.5,267,Low,0.1,0.0111111111111111,0.0,0.0056087745022257,0.0529155403750413
131,5,신정,B5,상대식,123.71,97.54,26.17,25.07,,37.525001,126.856176,26.169999999999987,1.0,0,1,0,0,1,0.0,0,2315.360942926651,0.0,4,0.0,0.0,0.0,0.0,0.0,5.092958178940651,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
132,5,목동,B2,상대식,108.61,93.72,14.89,13.79,,37.526088,126.864296,14.89,1.0,0,1,0,0,1,0.0,0,2561.3404896208685,0.0,4,0.0,0.0,0.0,0.0,0.0,5.092958178940651,0.0595854922279792,0.0661441541959567,2521.2200000000003,120.57478260869566,23,226.3,29.284509528908742,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.504644,556,472.5,267,Low,0.0,0.0,0.0,0.041909882141312,0.0919159915144683
133,5,오목교,B3,상대식,107.83,86.1,21.73,20.63,,37.524557,126.875049,21.730000000000004,1.0,0,1,0,0,1,0.0,0,2756.769418784747,0.0,3,0.0,49.8,16.599999999999998,0.0,0.0,3.819718634205488,0.3678756476683938,1.0,40985.38,295.2599295774648,76,4328.0,180.8000153523931,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,88.33538200000001,675,472.5,267,Very High,0.0,0.0,0.0,0.4559585492227979,1.0
134,5,양평,B5,상대식,107.91,74.33,33.58,32.48,,37.525614,126.886177,33.58,1.0,0,1,0,0,1,0.0,0,3446.845228241142,0.0,1,0.0909090909090909,899.66192,899.66192,0.0,0.5,1.2732395447351628,0.0310880829015544,0.0069113130445339,289.77,24.1475,0,46.0,15.278874536821952,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.257954,546,474.5,267,Low,0.0,0.0,0.1181818181818182,0.0126664653153627,0.1141779330556286
136,5,영등포시장,B6,상대식,109.4,72.52,36.88,35.78,,37.52276,126.905143,36.88000000000001,1.0,0,1,0,0,1,0.0,0,3618.620676569392,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699481865284974,0.044542514580731,1763.03,69.16777777777777,4,428.33,34.37746770784939,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.32350600000001,560,472.5,267,Low,0.0,0.0,0.0,0.0381635670364094,0.0836996413412163
137,5,신길,B4,상대식,108.9,88.2,20.7,19.6,1호선환승,37.51763,126.914886,20.700000000000003,1.0,0,1,1,0,1,0.0,0,3706.408936312369,0.0,1,0.0909090909090909,104.2,104.2,0.0,0.5,1.2732395447351628,0.0466321243523316,0.0248477648364737,1034.79,57.87722222222222,5,149.17,22.91831180523293,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.408358,552,474.5,267,Low,0.0,0.0111111111111111,0.1181818181818182,0.0238266297296017,0.1427156505483051
138,5,여의도,B4,상대식,113.5,84.62,28.88,27.78,9호선환승,37.521578,126.924318,28.879999999999995,1.0,0,1,1,0,1,0.0,0,3618.496278368437,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020725388601036,0.1718201985312058,5768.89,92.35756410256413,29,471.0,99.31268448934269,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.390778,611,472.5,267,Medium,0.0,0.0111111111111111,0.0,0.1246309124637698,0.2773996990103975
139,5,여의나루,B5,섬식,111.0,73.92,37.08,35.98,,37.527145,126.932807,37.08,1.0,1,0,0,0,1,0.0,0,2768.4969692654736,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.038860103626943,0.0318430335075969,1039.08,89.00533333333333,4,385.45,19.09859317102744,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.217016,548,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0235677123781799,0.0557497260954107
140,5,마포,B5,섬식,109.56,78.65,30.91,29.81,,37.539718,126.946043,30.91,1.0,1,0,0,0,1,0.0,0,1303.949409530658,0.0,2,0.0,0.0,0.0,0.0,0.0,2.546479089470325,0.1528497409326425,0.0332008726614959,1392.01,23.593389830508475,0,47.47,75.1211331393746,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.228402,592,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0620168711980461,0.1400757221435263
141,5,공덕,B3,섬식,112.46,91.07,21.39,20.29,"6호선,경의중앙선,공항철도환승",37.544005,126.951058,21.39,1.0,1,0,1,0,1,0.0,0,1118.9478921138884,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243523316062176,0.0927294665884034,3628.21,16.132199170124483,0,54.13,306.8507302811742,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.72757200000001,774,472.5,267,High,0.0,0.0444444444444444,0.0,0.2390272660648737,0.5404760452289803
142,5,애오개,B4,상대식,121.69,96.09,25.6,24.5,,37.553592,126.956733,25.599999999999994,1.0,0,1,0,0,1,0.0,0,1337.9387322163489,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756476683937824,0.0586649481204314,2459.64,16.96303448275862,0,92.41,184.6197339865986,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.441928,678,472.5,267,Medium,0.0,0.0,0.0,0.1447708721714046,0.3175088446486488
144,5,서대문,B4,섬식,135.3,109.77,25.53,24.43,,37.565812,126.966639,25.53000000000001,1.0,1,0,0,0,1,0.0,0,1840.023184358084,0.0,2,0.1818181818181818,108.3,54.15,0.0,0.5,2.546479089470325,0.1398963730569948,0.0306776721680658,590.86,23.81888888888889,0,55.15,68.75493541569878,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.707244,589,474.5,267,Low,0.0,0.0111111111111111,0.1363636363636363,0.0568580150750202,0.228451495336518
145,5,광화문,B4,섬식,131.19,105.69,25.5,24.4,,37.570545,126.976568,25.5,1.0,1,0,0,0,1,0.0,3,817.6141853585303,0.0,9,0.5454545454545454,45.400000000000006,5.044444444444445,0.0,0.0,11.459155902616464,0.727979274611399,0.2228506703689825,5177.25,33.25067615658363,27,531.24,357.78031207058075,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,83.31868800000001,820,472.5,267,Very High,0.0,0.0111111111111111,0.109090909090909,0.3169433149934605,0.7789278297650808
149,5,청구,B4,섬식,125.41,101.44,23.97,22.87,6호선환승,37.560237,127.01379,23.97,1.0,1,0,1,0,1,0.0,0,1726.3742360221886,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0,0.0162457912457912
150,5,신금호,B8,섬식,159.03,115.77,43.26,42.16,,37.554504,127.020403,43.260000000000005,1.0,1,0,0,0,1,0.0,0,1401.985234934497,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0002666545185419,11.18,2.795,0,5.15,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.952236,537,472.5,267,Low,0.0,0.0111111111111111,0.0,0.00354311627302,0.0118321460011394
151,5,행당,B5,상대식,124.99,96.86,28.13,27.03,,37.557297,127.029482,28.129999999999995,1.0,0,1,0,0,1,0.0,2,553.4611886433389,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880829015544041,0.0128294691881657,537.9,15.820588235294116,0,25.0,43.29014452099553,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.05758,567,472.5,267,Low,0.0,0.0,0.0,0.0336374569141899,0.0737730589140757
153,5,마장,B3,상대식,113.93,95.75,18.18,17.08,,37.566066,127.042921,18.180000000000007,1.0,0,1,0,0,1,0.0,1,922.5544022661924,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
154,5,답십리,B3,상대식,112.14,91.44,20.7,19.6,,37.566833,127.05266,20.700000000000003,1.0,0,1,0,0,1,0.0,0,1773.1555863507626,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.0103626943005181,6.201267873067678e-06,0.26,0.065,0,0.13,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.950052,537,472.5,267,Low,0.0,0.0,0.0,0.003456298522797,0.0075802910784072
155,5,장한평,B3,섬식,112.75,90.26,22.49,21.39,,37.561438,127.064601,22.489999999999995,1.0,1,0,0,0,1,0.0,0,2583.885129813815,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.2176165803108808,0.0991854634648725,3857.62,49.50642857142857,16,175.0,106.95212175775367,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.78170800000001,617,472.5,267,Low,0.0,0.0111111111111111,0.0,0.1056006812585844,0.2356629419353887
156,5,군자,B2,섬식,116.3,101.96,14.34,13.24,7호선환승,37.557102,127.079559,14.340000000000003,1.0,1,0,1,0,1,0.0,0,3875.236297830117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0,0.0162457912457912
157,5,아차산,B3,상대식,135.39,113.96,21.43,20.33,,37.552005,127.089609,21.43,1.0,0,1,0,0,1,0.0,0,4707.506956796856,0.0,2,0.1818181818181818,0.0,0.0,0.0,0.0,2.546479089470325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.45,535,472.5,267,Low,0.0,0.0,0.0363636363636363,0.0,0.0265840220385674
158,5,광나루,B3,상대식,119.92,99.7,20.22,19.12,,37.545301,127.103478,20.22,1.0,0,1,0,0,1,0.0,0,5841.1686123076015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
159,5,천호,B3,상대식,117.0,96.0,21.0,19.9,8호선환승,37.538566,127.123539,21.0,1.0,0,1,1,0,1,0.0,0,7630.616754904719,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658031088082901,0.1269356601762448,4155.73,83.15656249999999,19,194.21,81.48733086305042,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.014404,597,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0975795896615116,0.2180712296827177
160,5,강동,B3,섬식(복합),122.5,99.18,23.32,22.22,둔촌~마천환승,37.53581,127.13249,23.32,1.0,0,0,1,0,1,0.0,0,8445.39695326143,0.0,2,0.0909090909090909,18.6,9.3,0.0,0.0,2.546479089470325,0.0103626943005181,0.0113185064198625,474.55,118.6375,2,194.21,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.29491,538,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0072270669067935,0.0332037305694947
161,5,길동,B3,상대식,119.1,96.83,22.27,21.17,,37.538022,127.140085,22.27,1.0,0,1,0,0,1,0.0,0,9093.608382618142,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129533678756476,0.0035955428148652,150.75,30.15,0,53.6,6.366197723675814,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.98015000000001,538,472.5,267,Low,0.0,0.0,0.0,0.0055163035635042,0.0120982566790491
162,5,굽은다리,B2,상대식,121.14,105.72,15.42,14.32,,37.545442,127.142844,15.420000000000002,1.0,0,1,0,0,1,0.0,0,9319.125029894336,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
163,5,명일,B2,상대식,132.57,116.31,16.26,15.16,,37.551317,127.144002,16.25999999999999,1.0,0,1,0,0,1,0.0,0,9458.473098994147,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
164,5,고덕,B2,상대식,132.53,114.95,17.58,16.48,,37.555002,127.154214,17.58,1.0,0,1,0,0,1,0.0,0,10399.424682664943,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492227979274611,0.0266368306178537,1116.8,58.77894736842105,6,111.5,24.19155134996809,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.17336,552,472.5,267,Low,0.0,0.0,0.0,0.0252865428484383,0.0554579860198703
165,5,상일동,B2,섬식(복합),121.72,107.71,14.01,12.91,,37.556714,127.166381,14.010000000000003,1.0,0,0,0,0,1,0.0,0,11489.79330862045,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.0466321243523316,0.014072584886413,590.02,32.778888888888886,0,87.0,22.91831180523293,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.068004,551,472.5,267,Low,0.0,0.0,0.0,0.0202349030795815,0.0443788215268095
166,5,둔촌동,B2,상대식,117.97,100.23,17.74,16.64,,37.527787,127.136219,17.739999999999995,1.0,0,1,0,0,1,0.0,0,8904.63439109385,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
167,5,올림픽공원,B3,상대식,119.76,100.85,18.91,17.81,9호선환승,37.516217,127.130957,18.91000000000001,1.0,0,1,1,0,1,0.0,0,8804.829345826096,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
168,5,방이,B2,상대식,120.44,105.27,15.17,14.07,,37.508752,127.126054,15.170000000000002,1.0,0,1,0,0,1,0.0,0,8700.487518486254,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647668393782383,0.0201462497474772,747.99,33.7868,0,49.59,31.830988618379067,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.118934,558,472.5,267,Low,0.0,0.0,0.0,0.0283043630419051,0.0620766143987238
170,5,개롱,B2,상대식,129.21,113.69,15.52,14.42,,37.498097,127.134817,15.52000000000001,1.0,0,1,0,0,1,0.0,0,9811.790522255063,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,9.540412112411812e-07,0.04,0.01,0,0.03,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.950008,537,472.5,267,Low,0.0,0.0,0.0,0.0034545494472431,0.0075764550377036
171,5,거여,B3,상대식,133.47,115.15,18.32,17.22,,37.493208,127.143983,18.32,1.0,0,1,0,0,1,0.0,0,10765.877452371678,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621761658031088,0.0111823170369578,469.04,19.535,0,42.68,30.557749073643905,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.043768,557,472.5,267,Low,0.0,0.0,0.0,0.0244528276133555,0.0536294969247457
172,5,마천,B4,상대식,144.84,117.61,27.23,26.13,,37.494972,127.152784,27.230000000000004,1.0,0,1,0,0,1,0.0,0,11421.186559616535,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
173,5,강일,B2,상대식,125.57,106.87,18.7,17.6,,37.557521,127.176018,18.69999999999999,1.0,0,1,0,0,1,0.0,0,12238.761309117675,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
